Time,eco_fiscal_result_month,eco_fiscal_result_12months,eco_inflation_month,eco_inflation_12months,eco_interest_rate,eco_gross_debt_gdp_pre,eco_gross_debt_gdp_pos,eco_gross_debt_R$_pre,eco_gross_debt_R$_pos,eco_net_debt_gdp_%,eco_net_debt_R$,eco_net_debt_gdp_%_federal_govt,eco_net_debt_R$_federal_govt,eco_balance_payments_US$_M,eco_GDP_R$_12_months,CHN_GDP,UK_GDP,US_GDP,Brent Crude Oil,Coffee,Iron Ore,Meat index,Orange,Soybeans,Sugar,exp_DIC_y,exp_DIC_y+1,exp_DIC_y+2,exp_GDP (%)_y,exp_GDP (%)_y+1,exp_GDP (%)_y+2,exp_US$_currency_y,exp_US$_currency_y+1,exp_US$_currency_y+2,exp_basic_interest_rate_y,exp_basic_interest_rate_y+1,exp_basic_interest_rate_y+2,exp_gross_public_debt_y,exp_gross_public_debt_y+1,exp_gross_public_debt_y+2,exp_inflation_y,exp_inflation_y+1,exp_inflation_y+2,exp_net_public_debt_y,exp_net_public_debt_y+1,exp_net_public_debt_y+2,exp_primary_result_y,exp_primary_result_y+1,exp_primary_result_y+2,exp_trade_balance_y,exp_trade_balance_y+1,exp_trade_balance_y+2,CNY,EUR,USD,bud_fun_09_initial_value,bud_fun_10_initial_value,bud_fun_12_initial_value,bud_fun_09_spent_value,bud_fun_10_spent_value,bud_fun_12_spent_value,bud_group_personal_initial_value,bud_group_personal_spent_value,bud_group_invest_initial_value,bud_group_invest_spent_value,bud_type_mandatory_initial_value,bud_type_mandatory_spent_value,bud_type_amendments_initial_value,bud_type_disc_initial_value,bud_type_amendments_spent_value,bud_type_disc_spent_value
01-03-2010,-3912.28,39852.9,0.52,5.17,8.75,62.99,56.24,2181507.28,1947898.93,40.41,1399577.96,27.37,948069.64,545.3,3463309.7,99.9400687147894,98.4048107841004,98.7588651001823,176.399201271813,100.404433624377,238.656381857564,96.8417238400844,86.9227086961017,96.2069934652537,100.056351725823,38.0,40.0,43.0,5.5,4.5,4.4,1.8,1.85,1.9,11.25,11.25,10.5,,,,4.91,4.53,4.5,41.5,39.8,39.0,2.5,3.0,3.0,10.0,1.6,4.2,0.263678,2.44156,1.8,,,,,,,,,,,,,,,,
01-04-2010,16528.16,45519.490000000005,0.57,5.26,8.75,64.57,56.05,2267228.18,1968164.6,40.01,1405027.69,27.09,951442.44,1139.1,3511531.8,99.9579811084628,98.6772527855844,98.9450388044318,188.904411385464,103.387183389413,294.489234435697,103.562193895748,78.9991842286732,98.6026893916202,93.2229368692511,38.0,40.0,40.0,5.52,4.5,4.5,1.8,1.9,1.9,11.25,11.0,10.5,,,,5.18,4.74,4.5,41.4,39.7,38.0,2.5,3.0,3.0,10.0,4.5,5.25,0.2593,2.4041,1.7701,,,,,,,,,,,,,,,,
01-05-2010,-1431.4,44378.85,0.43,5.22,9.5,64.92,55.96,2310399.87,1991352.7,39.56,1407973.82,26.65,948538.76,3288.4,3558737.0,99.9550849627403,98.9199819881047,99.1270990812024,168.886293367301,105.8160789802,275.500885499256,105.4731813122,83.3501940226014,96.2351273847812,84.0921619821683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2010,745.68,46261.200000000004,0.0,4.84,9.5,64.14,55.78,2311510.54,2010317.66,39.51,1423889.35,26.53,956157.06,2104.2,3603877.2,99.9489163835739,99.1187010908094,99.2950800610787,166.920819826483,116.51806618464,245.251174628616,99.2573991483747,83.8060683547569,96.0869700903614,90.8467987971751,36.5,40.0,42.25,6.54,4.5,4.5,1.8,1.85,1.9,11.75,11.5,10.5,,,,5.7,4.8,4.5,41.0,39.8,38.6,2.5,3.0,3.0,14.04,5.46,7.0,0.2673,2.2359,1.8255,,,,,,,,,,,,,,,,
01-07-2010,612.79,45183.23,0.01,4.6,10.25,63.02,55.53,2301014.9,2027615.02,39.62,1446566.97,26.74,976425.16,1208.2,3651308.9,99.9633263888085,99.2683935472126,99.4398316715024,166.806878635483,124.031772052866,215.765772798998,99.9242675774874,85.2660416553085,102.279788216902,98.3225334217787,35.0,40.0,40.0,7.19,4.5,4.5,1.8,1.9,1.9,12.13,11.75,11.0,,,,5.55,4.8,4.5,41.0,39.5,38.0,2.5,3.0,3.0,15.72,7.0,8.5,0.2655,2.2491,1.8006,,,,,,,,,,,,,,,,
01-08-2010,3457.86,44742.579999999994,0.04,4.49,10.75,62.49,54.98,2313036.14,2034861.82,39.43,1459448.53,26.63,985808.53,2265.4,3701182.8,100.013018559229,99.369276039339,99.5524257027491,170.570971254953,129.144299163588,248.169445512517,104.051530962304,82.5164949329308,104.619540923612,103.499803810434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2010,25593.51,78356.0,0.45,4.7,10.75,62.32,54.89,2336414.01,2057909.4,38.63,1448230.71,26.16,980783.76,935.9,3748968.7,100.103836620022,99.4259500383048,99.6250117220221,172.892144898141,135.933351199971,240.12091650559,103.439982164625,89.2935231662861,107.588607183413,125.196659623994,30.0,38.0,39.0,7.1,4.5,4.5,1.8,1.85,1.9,10.75,11.5,10.63,,,,5.07,4.85,4.5,40.8,39.5,37.8,2.6,2.9,2.99,15.0,9.0,7.5,0.2561,2.2321,1.7441,,,,,,,,,,,,,,,,
01-10-2010,7232.97,74211.91,0.75,5.2,10.75,62.29,55.07,2361159.51,2087755.65,38.32,1452759.58,25.84,979357.14,1681.2,3790771.7,100.238918251112,99.4497601190568,99.6537621339379,184.871959172023,132.714274850229,253.531066043512,98.6006424035208,89.5241095682142,117.774496549871,146.22599824698,30.0,38.0,39.5,7.55,4.5,4.5,1.75,1.8,1.88,10.75,11.75,10.63,,,,5.07,4.92,4.5,40.75,39.5,38.0,2.6,2.8,3.0,16.0,10.0,10.0,0.2515,2.3167,1.6812,,,,,,,,,,,,,,,,
01-11-2010,1654.91,65154.369999999995,0.83,5.63,10.75,62.18,54.65,2388438.91,2099149.01,38.23,1468353.89,25.75,989010.62,122.7,3841254.4,100.415218163079,99.4530525240735,99.6387361896417,190.334222083136,142.524871257689,274.138951835734,95.1081192719595,92.9744177541202,126.813478411297,144.84088201118,30.0,38.0,37.2,7.6,4.5,4.5,1.7,1.77,1.83,10.75,11.75,10.5,,,,5.3,5.01,4.5,40.74,39.5,37.9,2.65,2.8,3.0,16.0,8.0,7.0,0.2549,2.3671,1.7044,,,,,,,,,,,,,,,,
01-12-2010,15404.18,78723.26,0.63,5.91,10.75,62.43,51.77,2426058.7,2011521.66,38.48,1495284.55,25.76,1001116.78,5132.1,3885847.0,100.622369080638,99.4455236121685,99.5866463328122,203.997081711803,152.248496292939,287.758111711234,101.278267654633,96.9421628547823,133.373798111002,152.848140357792,30.0,37.0,37.2,7.54,4.51,4.5,1.71,1.75,1.8,10.75,12.25,10.75,,,,5.76,5.2,4.5,40.5,39.5,37.7,2.8,2.8,3.0,16.24,8.0,5.8,0.2559,2.2348,1.7052,312627397364.0,60450028277.0,41830361562.0,325827873985.0,60726454214.0,44100739434.0,170386203054.0,170478849656.0,61419022563.0,55836994562.0,693978510373.0,704758376832.0,0.0,135696469572.0,0.0,116570042603.0
01-01-2011,13806.98,78992.37,0.83,5.99,10.75,59.88,52.40,2352895.14,2058854.32,38.08,1496047.48,25.47,1000711.9,184.6,3929048.6,100.847527187998,99.4317918127998,99.5165044520089,215.071800557816,160.98983087486,306.718031256636,107.388147416453,104.276122193653,140.914048914805,161.864318198625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2011,2530.3,82223.65999999999,0.8,6.01,11.25,60.31,52.37,2399225.94,2083421.75,38.07,1514627.48,25.51,1014687.71,986.3,3978014.6,101.069342208235,99.4134885224843,99.4495861110295,231.234773836623,176.018388011429,319.60964811344,111.256898396,103.039510475544,141.175306941852,159.980351952627,40.0,42.19,43.6,4.6,4.5,4.5,1.74,1.8,1.84,12.5,11.0,10.5,,,,5.67,4.7,4.5,39.1,37.8,36.4,2.8,3.0,3.0,9.54,5.0,3.0,0.2522,2.3006,1.6631,,,,,,,,,,,,,,,,
01-03-2011,9675.69,95811.63,0.79,6.3,11.25,60.36,52.61,2424187.61,2112891.09,38.02,1527057.76,25.6,1028186.03,1361.5,4015980.3,101.273845991979,99.391524569354,99.4005421057999,254.924015485214,178.263805276891,289.176078206857,113.212880380978,99.8867817927148,137.504944615113,141.542567811288,42.0,44.7,45.0,4.3,4.5,4.5,1.7,1.79,1.8,12.5,11.25,10.5,,,,5.8,4.78,4.5,39.5,38.0,36.5,2.7,3.0,3.0,13.0,8.0,5.0,0.2531,2.2934,1.6627,,,,,,,,,,,,,,,,
01-04-2011,15220.07,94503.54000000001,0.77,6.51,11.75,60.98,52.61,2475209.09,2135389.03,37.94,1539945.02,25.57,1037957.72,1633.5,4058947.1,101.450942354834,99.3684087421664,99.3681337145736,273.576400764565,183.396710756477,306.088153876731,118.332282905508,100.333943504984,138.257348028543,131.510104794464,44.0,43.85,44.8,4.0,4.3,4.5,1.7,1.75,1.8,12.25,11.25,10.5,,,,6.02,5.0,4.5,39.5,38.0,36.6,2.7,2.9,3.0,16.1,10.0,7.0,0.2473,2.3038,1.6194,,,,,,,,,,,,,,,,
01-05-2011,4452.1,100387.04,0.47,6.55,12.0,60.46,52.22,2485612.81,2146725.96,37.84,1555684.57,25.52,1049026.67,3318.5,4111272.3,101.592114173134,99.3472352983197,99.3462133711132,254.950977329179,177.652548986049,302.389521490809,116.470585982418,106.986431932635,137.511918450351,120.716432489526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2011,9703.98,109345.34000000001,0.15,6.71,12.0,61.08,52.35,2540114.15,2177090.41,37.73,1569058.06,25.51,1060880.54,4263.7,4158547.4,101.693457826573,99.3304831751409,99.3332380010149,253.710732506798,167.835043186879,291.772758878875,116.13737749669,111.69461273274,137.789737360374,136.347591700715,50.0,45.0,45.0,4.0,4.1,4.5,1.61,1.7,1.74,12.5,12.25,11.0,,,,6.22,5.1,4.5,39.1,38.0,36.75,2.9,2.8,3.0,20.0,10.35,8.98,0.2451,2.2791,1.5878,,,,,,,,,,,,,,,,
01-07-2011,10918.21,119650.76,0.16,6.87,12.25,58.61,52.52,2459832.75,2204280.74,37.5,1573965.23,25.37,1064764.6,2968.3,4196989.2,101.751609417282,99.3184042408035,99.3407868807842,260.616106456884,163.587312981146,295.356658671325,117.178618942142,117.677153139084,138.356119558156,159.899052836954,52.0,45.0,45.0,3.94,4.1,4.5,1.6,1.69,1.75,12.5,12.5,11.0,,,,6.15,5.1,4.5,39.26,38.0,36.6,2.88,2.8,3.0,20.0,10.1,7.1,0.2413,2.2631,1.5599,,,,,,,,,,,,,,,,
01-08-2011,2031.0,118223.9,0.37,7.23,12.5,59.1,52.29,2505659.15,2216647.64,36.99,1568355.81,25.2,1068430.65,3710.3,4239493.9,101.767817931624,99.3113370698661,99.384732184841,244.802670782018,165.063757339647,302.995683607917,121.206015715025,103.766833160875,138.244905238302,157.563048442898,55.0,50.0,45.0,3.96,4.0,4.5,1.6,1.65,1.7,12.75,12.5,11.0,,,,6.31,5.3,4.51,39.28,38.0,36.6,2.86,2.75,3.0,21.0,10.07,10.0,0.2417,2.2096,1.5551,,,,,,,,,,,,,,,,
01-09-2011,5982.2,98612.59,0.53,7.31,12.0,59.99,52.11,2563162.51,2226487.19,35.15,1501918.85,23.22,992264.2,2899.3,4272946.9,101.745732511562,99.3114029152722,99.4747621669168,248.36961313757,167.773730592378,302.615377029962,112.534986183097,97.2310710265232,135.34593960804,146.3552850404,55.0,50.0,45.0,3.72,3.84,4.5,1.6,1.65,1.7,12.5,12.0,11.0,,,,6.37,5.27,4.56,39.31,38.0,37.0,2.9,2.7,3.0,23.0,14.0,10.33,0.2514,2.2912,1.604,,,,,,,,,,,,,,,,
01-10-2011,11403.92,102783.54000000001,0.43,6.97,12.0,59.84,51.70,2576517.99,2226255.49,36.17,1557328.59,24.28,1045548.1,2170.1,4305785.2,101.690346110267,99.3235624871248,99.601047696918,244.968470987026,151.259663486001,256.864754413925,114.101895020633,101.008161168536,122.968745366037,144.275305101633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-2011,4808.12,105936.75,0.52,6.64,11.5,60.29,51.76,2615982.07,2245928.13,35.38,1535015.14,23.4,1015348.0,372.2,4338896.0,101.609080938451,99.3519806553275,99.7445262277651,246.585878917414,149.589413820496,231.435956082494,113.328289478789,106.873260692425,118.229159146503,135.407970365803,60.0,53.0,45.0,3.26,3.5,4.3,1.74,1.75,1.73,11.0,10.5,10.5,,,,6.5,5.59,4.95,38.7,38.0,36.5,3.02,2.65,2.8,27.0,18.9,10.4,0.2755,2.3929,1.7506,,,,,,,,,,,,,,,,
01-12-2011,2502.92,93035.49,0.5,6.5,11.0,60.63,51.27,2653562.75,2243603.72,35.1,1536153.85,23.06,1009191.85,3656.8,4376382.0,101.509959818865,99.3952472238757,99.8843224788579,240.350371615297,144.224700517912,232.996765323856,112.685966577978,101.13972273528,115.808713970268,129.379450827663,60.0,55.0,52.5,3.1,3.46,4.35,1.79,1.75,1.75,,9.75,10.5,,,,6.5,5.5,5.0,38.5,38.0,36.5,3.1,2.6,2.8,28.55,17.0,11.4,0.2816,2.4174,1.7929,350509447535.0,70099558214.0,52496148046.0,359267171796.0,70997500450.0,52922420787.0,184533721548.0,183546365101.0,65969680949.0,51326498608.0,786627318277.0,799522498382.0,0.0,148469101695.0,0.0,115971085195.0
01-01-2012,20233.16,99461.67000000001,0.56,6.22,11.0,59.46,51.83,2624036.46,2287084.44,35.62,1571757.02,23.83,1051669.84,-1558.0,4412981.7,101.399851619347,99.4401402183779,100.00373952747,247.154576543286,144.779565626521,239.643408149207,112.889055825593,117.440978907171,121.787828616376,131.946923954443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2012,5316.54,102247.91,0.45,5.85,10.5,61.14,52.22,2719737.34,2322816.0,35.75,1590253.05,24.11,1072325.15,1513.1,4448184.5,101.286922046858,99.4714238203015,100.089827191024,264.348172622752,136.81496580218,239.724717621656,114.525983572667,113.14231081184,127.253186588305,128.452549409583,55.0,55.0,50.0,3.3,4.2,4.4,1.75,1.75,1.8,9.5,10.75,10.0,,,,5.29,5.0,4.8,37.0,35.8,34.0,2.8,2.8,2.75,19.6,15.0,14.6,0.2755,2.2886,1.7376,,,,,,,,,,,,,,,,
01-03-2012,7456.06,100028.28,0.21,5.24,10.5,60.02,52.72,2694371.98,2366667.46,34.7,1557626.95,23.27,1044798.88,1811.3,4489325.5,101.176933309003,99.4812405883368,100.13419835472,276.632070150995,122.836870041477,247.013003061184,113.451827745919,108.089208506274,136.829650464134,130.116420996773,55.0,56.35,50.0,3.3,4.1,4.5,1.75,1.75,1.8,9.5,10.5,10.0,,,,5.24,5.2,5.0,36.1,34.7,33.5,2.8,2.8,2.75,19.2,15.0,15.0,0.2722,2.2865,1.7152,,,,,,,,,,,,,,,,
01-04-2012,11479.07,96287.28,0.64,5.1,9.75,60.88,53.22,2752181.34,2405973.84,33.95,1534608.97,22.5,1017171.81,666.9,4520587.7,101.071352225767,99.4791749797123,100.136007550882,267.241501020237,116.850945616584,252.107722331061,110.101681288105,88.633664103836,145.964059941694,123.05029069975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2012,1557.95,93393.13,0.36,4.99,9.0,61.61,53.27,2806031.56,2425795.73,33.3,1516641.09,21.65,985860.38,2771.9,4554177.3,100.974873354161,99.4797392873993,100.098455703212,245.839496163754,112.527343638391,232.685534838632,107.89819482435,67.9638951768891,143.621632104201,111.51591877615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2012,2018.97,85708.12,0.08,4.92,8.5,62.44,53.42,2863306.12,2449693.36,33.42,1532365.01,21.61,990833.09,610.1,4585738.9,100.889568254063,99.490447479992,100.028129439396,212.712982627336,102.958180182941,229.865302170316,112.864663056843,69.0005051561092,144.008648975702,110.150819243713,55.05,59.0,55.8,2.72,4.5,4.2,1.9,1.87,1.9,8.0,9.38,9.13,,,,5.15,5.6,5.1,35.85,34.25,33.25,3.1,3.0,2.8,20.0,15.0,17.1,0.3195,2.5273,2.035,,,,,,,,,,,,,,,,
01-07-2012,3834.69,78624.6,0.43,5.2,8.5,59.59,53.60,2757636.37,2480227.83,33.17,1534757.32,21.33,986947.77,2682.1,4627426.8,100.817227692675,99.4994484460191,99.9369590181338,228.442004662193,116.23896903501,218.451202920885,113.378911773248,70.2666084059599,168.027376494336,123.274424991865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-08-2012,1172.59,77766.19,0.41,5.24,8.0,59.21,53.33,2765940.29,2491332.22,33.39,1559624.44,21.36,998020.56,3018.9,4671291.5,100.76078653292,99.4881960284635,99.8391531681709,252.401877463597,106.704323818381,184.060622371519,109.902670346425,72.4810128414408,171.740235888283,112.426592775972,55.0,60.0,57.5,1.9,4.05,4.0,1.99,1.99,1.94,7.5,8.5,9.0,,,,4.99,5.5,5.1,35.5,34.0,32.9,2.9,2.8,2.8,17.75,13.0,13.0,0.3208,2.5129,2.0432,,,,,,,,,,,,,,,,
01-09-2012,930.56,72714.55,0.57,5.28,7.5,59.79,54.05,2812607.05,2542432.69,33.11,1557624.07,21.29,1001501.57,2362.9,4703853.5,100.722193322372,99.4439440951534,99.7494869914582,252.093675090821,109.238901797823,169.844917714734,100.728063081663,74.9612790508341,169.608444569096,109.555329183906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2012,10060.73,71371.36,0.59,5.45,7.5,59.94,54.52,2848145.26,2590520.15,33.0,1567887.31,21.12,1003346.15,1357.6,4751483.0,100.700473976121,99.373373895164,99.6819365873038,247.992235002856,105.784550464867,194.565790142876,106.507948898208,66.8663046865163,155.918071908219,109.877771519753,57.1,60.0,60.0,1.57,4.0,4.0,2.0,2.0,2.0,7.5,8.0,9.0,,,,5.36,5.43,5.3,35.4,34.0,33.0,2.8,2.8,2.78,18.0,14.4,15.0,0.3224,2.6135,2.026,,,,,,,,,,,,,,,,
01-11-2012,-5875.28,60687.96000000001,0.6,5.53,7.25,60.45,54.65,2893569.78,2615831.55,32.68,1564275.5,20.79,995043.94,-375.1,4786545.5,100.693732334606,99.2930125920357,99.6469309015311,243.820032130592,97.5991080089607,205.489733835477,108.1717689899,68.8066994072494,146.958528846689,104.020132689046,60.0,60.0,60.0,1.54,4.0,4.0,2.02,2.01,2.0,7.25,7.63,9.0,,,,5.44,5.4,5.4,35.2,34.0,32.75,2.7,2.7,2.7,18.2,15.0,16.15,0.3256,2.6332,2.0312,,,,,,,,,,,,,,,,
01-12-2012,27900.93,86085.97,0.79,5.84,7.25,61.61,53.67,2966578.5,2583946.35,32.84,1581280.63,20.82,1002204.69,2046.8,4814760.0,100.699136734262,99.2213122850803,99.6468800208715,243.059655939836,93.205342591072,220.051676790303,110.560998648192,77.4993116357634,147.44436658423,103.415906411597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390931420452.0,84237973492.0,63142927107.0,399295747598.0,78718352568.0,64034731264.0,188208268545.0,190641849892.0,84111592351.0,78079217160.0,882739390978.0,880055003938.0,0.0,166376287720.0,0.0,144412895708.0
01-01-2013,26088.37,91941.18,0.86,6.15,7.25,59.05,53.98,2869420.71,2623366.11,32.92,1599520.85,20.89,1014926.18,-4183.8,4859459.1,100.714266013849,99.1712591442648,99.6691972485794,249.623185440544,95.8480260999012,256.963064957886,112.304969803931,67.2760583834075,145.033750320893,101.659191980668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2013,-7143.8,79480.84,0.6,6.31,7.25,59.3,54.03,2899937.41,2641965.88,33.37,1631793.22,21.38,1045396.84,-1440.6,4890027.7,100.738985658801,99.1515475004656,99.6973552695989,258.408134563338,91.2225426943176,264.045735989054,112.431814198504,74.3984010403154,147.881373952431,98.2244458879331,60.0,60.0,60.0,3.1,3.7,3.6,2.05,2.07,2.1,7.25,8.25,8.5,,,,5.68,5.5,5.2,34.0,33.1,32.5,2.3,2.5,2.5,15.5,16.0,12.0,0.3187,2.6981,1.9843,,,,,,,,,,,,,,,,
01-03-2013,1059.38,73084.16,0.47,6.59,7.25,59.16,54.05,2914528.87,2663208.83,32.96,1623965.4,21.22,1045582.82,15.4,4926899.5,100.773091420281,99.1659757657146,99.7201177837153,243.096628007712,91.4356135382382,238.827874140543,107.058083284673,79.6174528603461,147.80019735117,98.7626764674092,60.0,60.0,60.0,3.09,3.65,3.6,2.0,2.05,2.1,7.25,8.25,8.5,,,,5.7,5.5,5.24,34.5,33.23,32.41,2.3,2.4,2.5,15.0,14.5,14.0,0.319,2.5771,1.9848,,,,,,,,,,,,,,,,
01-04-2013,7064.55,68669.64,0.55,6.49,7.25,58.54,53.78,2919577.67,2682330.01,32.78,1635030.71,21.08,1051448.78,-1161.2,4987524.5,100.816409704645,99.2104306815849,99.7401645583873,228.398646509866,91.422627052482,234.594829087141,109.688557646817,85.4980426977392,142.757093424254,95.1144849997453,60.0,60.0,60.0,3.01,3.5,3.5,2.0,2.05,2.1,8.5,8.5,8.75,,,,5.71,5.7,5.4,34.5,33.2,32.57,2.2,2.2,2.45,12.0,10.0,13.0,0.3252,2.5953,2.0186,,,,,,,,,,,,,,,,
01-05-2013,5235.57,72347.26,0.37,6.5,7.5,58.07,53.92,2919427.55,2710764.58,32.19,1618268.69,20.43,1026880.32,593.8,5026997.6,100.868009850534,99.2776812341943,99.766005568576,228.443977480044,89.835266537317,211.746128151924,113.148366813569,87.1711122994592,149.486911164565,93.7916222617704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2013,1424.33,71752.62,0.26,6.7,8.0,58.63,53.61,2970306.53,2715918.7,31.92,1617045.25,20.14,1020523.62,2126.9,5066353.9,100.926566585598,99.3597701080717,99.8039411115556,229.282648652778,84.386909732067,196.046488664091,116.746510941826,85.4267448164068,154.438150661841,91.2052261844345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-07-2013,3767.59,71685.52,0.03,6.27,8.0,57.59,53.70,2942631.81,2744022.88,31.59,1614285.77,19.65,1003866.7,-2072.5,5109930.4,100.989848097937,99.4485449738157,99.8494592467587,239.090004050835,84.4649683967918,217.179014989305,117.552690696138,83.7169460030915,151.182604207924,92.2104545953245,60.0,60.0,60.0,2.4,3.0,3.0,2.17,2.2,2.27,9.25,9.25,9.5,,,,5.89,5.9,5.5,35.0,35.0,33.9,1.8,1.58,2.0,6.0,7.68,11.0,0.3636,2.9122,2.2297,,,,,,,,,,,,,,,,
01-08-2013,-54.57,70458.36,0.24,6.09,8.5,57.97,53.44,2982703.41,2749278.71,31.39,1615203.05,19.38,996840.18,1025.9,5144960.0,101.05246773667,99.537587573697,99.8915521022382,246.363038181035,82.4915182643149,234.021264676715,116.622517266142,81.0135680025722,137.31429864557,93.267804428313,60.0,60.0,58.0,2.24,2.6,2.83,2.25,2.3,2.3,9.25,9.25,9.5,,,,5.75,5.85,5.5,35.0,34.8,34.7,1.7,1.4,2.0,5.7,8.0,10.0,0.3738,3.0285,2.2914,,,,,,,,,,,,,,,,
01-09-2013,-10760.03,58767.770000000004,0.35,5.86,9.0,57.74,52.95,2996761.89,2747899.58,31.92,1656896.58,20.42,1059684.54,1794.4,5190039.1,101.107765064447,99.6234535607403,99.9163203041715,248.369901231605,80.7381841543331,229.121962414295,114.460974612376,78.2345710370035,138.7448741683,95.2076510338664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2013,5256.93,53963.97,0.57,5.84,9.0,58.09,53.10,3040493.28,2779361.47,32.16,1683156.11,20.46,1070861.12,-402.9,5234347.2,101.152591897417,99.7066875307516,99.9106752600241,243.169791366875,78.5514573149387,226.367788829337,113.133315536254,73.1526595496443,130.360800979323,101.350250445902,60.0,60.0,58.0,2.45,2.17,2.5,2.3,2.4,2.4,9.75,9.75,10.25,,,,5.82,5.97,5.5,34.6,34.5,34.15,1.7,1.5,2.05,2.0,10.0,11.0,0.3615,2.9948,2.2123,,,,,,,,,,,,,,,,
01-11-2013,28608.0,88447.25,0.54,5.77,9.5,58.88,52.73,3107954.24,2783266.92,31.22,1647842.63,19.36,1021653.19,1533.3,5278071.6,101.184304003672,99.7899275625727,99.8677936859935,239.912804791203,74.4739420331761,232.772757727259,111.495248309778,79.3070100020447,131.418052753661,95.859252137467,60.0,60.0,58.0,2.5,2.13,2.5,2.25,2.4,2.4,10.0,10.25,10.5,,,,5.85,5.92,5.5,34.5,34.5,34.0,1.7,1.5,2.0,1.9,9.25,11.7,0.3684,3.0339,2.2468,,,,,,,,,,,,,,,,
01-12-2013,14744.37,75290.69,0.92,5.91,10.0,59.59,51.54,3177361.38,2747996.71,31.14,1660187.02,19.23,1025357.79,2540.2,5331619.0,101.20254326692,99.8760069452883,99.7945701060746,246.39026306738,76.7428383065735,231.862091635829,111.077180910886,83.1143734508136,134.72846679776,89.5775622108345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428708116687.0,90900289581.0,68799510546.0,445298813218.0,84039173130.0,71032624716.0,208000000000.0,206964044544.0,100459724740.0,82753708341.0,984792869546.0,983539267201.0,0.0,181398604756.0,0.0,159506540834.0
01-01-2014,12549.08,61751.40000000001,0.55,5.59,10.0,57.74,52.63,3104074.32,2829599.14,30.71,1650951.25,18.79,1010408.33,-3890.6,5376008.3,101.209569482613,99.9658734967943,99.7215044010448,239.416965729355,80.8827351310436,218.76313562428,111.697384791485,84.5940874165609,131.263624251012,85.7253748451508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2014,-3389.48,65505.72000000001,0.69,5.68,10.5,57.78,51.84,3139311.35,2816714.17,31.05,1686848.5,19.32,1049860.99,-2344.0,5433416.4,101.207674519514,100.059122935146,99.6857315554439,241.437955408322,105.983591435382,207.239144094071,116.237602374815,86.5940912682216,136.969852475866,91.9354660905463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-03-2014,3161.53,67607.87000000001,0.92,6.15,10.75,57.77,51.79,3163410.76,2835759.16,31.17,1706644.69,19.74,1081083.2,-140.0,5475986.4,101.197451076613,100.154093857288,99.7140918496568,239.286392326906,130.668143706864,190.955296046691,131.996541735818,90.7704078510281,143.918198857008,97.0603236048447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-04-2014,16854.34,77397.66,0.67,6.28,10.75,57.07,52.00,3144145.61,2865058.28,31.16,1716892.6,19.63,1081398.88,285.3,5509202.3,101.176737846195,100.247561722791,99.8034947270106,239.587066468515,136.409980328266,195.646852607004,134.716524398268,95.1204273966045,150.862355969495,99.2735570047678,60.0,55.0,55.0,1.66,2.0,2.8,2.47,2.55,2.57,11.25,12.0,11.0,,,,6.31,5.8,5.5,34.75,35.0,34.5,1.5,2.0,2.0,4.25,10.0,12.12,0.3645,3.1225,2.262,,,,,,,,,,,,,,,,
01-05-2014,-11073.37,61088.72000000001,0.46,6.37,11.0,58.05,52.19,3221326.1,2895819.41,31.55,1750829.66,19.92,1105659.93,423.9,5549140.5,101.144758784782,100.335600312505,99.935468459234,243.643574533912,130.73898148573,171.706091539093,131.23780729099,93.7835921216225,150.543971551695,99.5851646356093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
