date,eco_net_debt_R$,eco_net_debt_R$_federal_govt,eco_GDP_R$_12_months,Coffee,Iron Ore,Meat index,Soybeans,Sugar,bud_group_personal_spent_value,bud_type_mandatory_spent_value,exp_DIC_y,exp_trade_balance_y,CNY,EUR,USD,eco_total_revenue
2017-01,0.009008502926164286,0.008339912291260632,0.0010947527282831881,0.027758861741553953,0.006824812308828865,0.047295863324129606,0.009263783939270076,0.06618719349307112,0.0070214974431630495,-0.0018133140387947,0.013037809647979182,-0.019207683073229287,-0.022637584508550246,-0.01280632735021714,-0.031336733483572576,0.041886830210190074
2017-02,0.010705270407140088,0.011852838392590326,-0.0018931926194540871,-0.009189790036836287,0.04003144006719561,0.06854177910726678,0.002762519307215272,-0.0019790535355033168,0.0070214974431632715,-0.0018133140387947,0.026075619295958252,0.025810324129651785,-0.004894612866713555,-0.020613064502909673,-0.006570988020400903,-0.19278523077586013
2017-03,0.005047877990395744,0.006758849936597866,-0.0012303298282827502,-0.025193971503386203,-0.008636330558156713,0.015992898180712478,-0.03182744224199019,-0.09185335570337694,0.0070214974431630495,0.0,0.039113428943937434,0.02905162064825939,0.013460185383462275,0.023420211458077267,0.016391887083382795,0.028407909788308094
2017-04,0.0014145535452967373,0.0002710558377771455,-0.00033142104223671254,-0.018594847962694505,-0.08268189577734975,-0.020208243455670738,-0.039271245393341925,-0.07050087440305958,0.0070214974431630495,0.0,0.039113428943937434,0.036974789915966366,0.005965309431307242,0.019547578067371507,0.007116593523899817,0.08156183798086702
2017-05,0.009072156868920822,0.008978898879329344,0.0012649824860682113,-0.022648128394167633,-0.043170951018099785,0.08730060939310613,0.004993890485968877,-0.024920763392240253,0.0070214974431630495,0.0,0.007431551499347933,0.03421368547418968,0.018507754902260642,0.03276370789279559,0.010746056221088929,-0.08712868243592886
2017-06,0.005432518994062163,0.006320678693133686,0.0003009511372882301,-0.027537234102900432,-0.018543253400752135,0.08380276880234416,-0.02250918868744567,-0.08471543180661645,0.0070214974431630495,0.0,-0.046544980443285366,0.03301320528211282,0.017895928293921504,0.02665765101221218,0.015300676076384745,0.027423766382948078
2017-07,0.01604565683189063,0.018765550774900108,-0.0004573902347297931,0.026736208494617775,0.043687323132238026,0.007834810383569035,0.05540335983444222,0.01961886827105397,0.0070214974431632715,0.0,0.0,0.015006002400960394,-0.034262290066994994,-0.01481435947873122,-0.04210651168307433,0.02503606805039782
2017-08,0.00754559130567134,0.007306956303464507,0.0003250226727982142,0.00030284522052281826,0.03863849548117271,-0.10947387613994741,-0.04316599966595469,-0.01706487322034478,0.0070214974431630495,0.0,0.0,0.014165666266506616,0.01835479825017594,0.008359970494221769,0.0038904044597318777,-0.024580565066786852
2017-09,0.007631091061984674,0.009291341255991903,-0.0010636098556755513,-0.013477201178959675,-0.02633145689148242,-0.09952663946350893,0.018198156489040773,0.010450522565958908,0.0070214974431630495,0.0,0.0,0.009843937575029993,-0.0021413931291871524,-0.00010245061880176376,0.004957893488316989,0.0059445948325203
2017-10,0.000625362740592772,-0.0018529904307340583,0.0012336843132314534,-0.023773345987216143,-0.04033085806232098,-0.0016874036352139132,0.009510874133376479,0.011946774416744188,0.0070214974431630495,0.0,0.0,0.03601440576230497,0.027226284071094176,0.01454798786984679,0.025833234491756563,0.06656388104486466
