Date,CNY,EUR,USD
03-06-2011,0.243,2.3024,1.5744
06-06-2011,0.2444,2.3032,1.581
07-06-2011,0.2432,2.3149,1.5764
08-06-2011,0.2443,2.3054,1.582
09-06-2011,0.2452,2.3049,1.5877
10-06-2011,0.246,2.2874,1.5938
13-06-2011,0.2451,2.2895,1.5888
14-06-2011,0.2442,2.2858,1.5821
15-06-2011,0.2462,2.2619,1.596
16-06-2011,0.2489,2.2823,1.6108
17-06-2011,0.2468,2.2834,1.5979
20-06-2011,0.2465,2.2831,1.5969
21-06-2011,0.2461,2.2922,1.591
22-06-2011,0.2456,2.2814,1.5877
24-06-2011,0.247,2.2649,1.5988
27-06-2011,0.2465,2.2797,1.5969
28-06-2011,0.2447,2.2728,1.5833
29-06-2011,0.2434,2.2692,1.573
30-06-2011,0.2415,2.2667,1.5611
01-07-2011,0.2413,2.2631,1.5599
04-07-2011,0.2411,2.2625,1.558
05-07-2011,0.2418,2.2628,1.5637
06-07-2011,0.2422,2.2437,1.5662
07-07-2011,0.241,2.2354,1.5581
08-07-2011,0.2418,2.228,1.5634
11-07-2011,0.2443,2.2163,1.5796
12-07-2011,0.2437,2.2101,1.5773
13-07-2011,0.2437,2.2333,1.5762
14-07-2011,0.2436,2.2301,1.5729
15-07-2011,0.2436,2.2317,1.5743
18-07-2011,0.2447,2.2226,1.5828
19-07-2011,0.2428,2.2222,1.5691
20-07-2011,0.2423,2.2212,1.5651
21-07-2011,0.2413,2.2379,1.5567
22-07-2011,0.2412,2.2332,1.5547
25-07-2011,0.2397,2.2179,1.5449
26-07-2011,0.2382,2.2247,1.5345
27-07-2011,0.2427,2.2476,1.5639
28-07-2011,0.243,2.2384,1.5651
29-07-2011,0.2418,2.2394,1.5563
01-08-2011,0.2417,2.2096,1.5551
02-08-2011,0.2432,2.2283,1.5656
03-08-2011,0.2433,2.2411,1.5651
04-08-2011,0.2447,2.2299,1.5752
05-08-2011,0.2468,2.2499,1.5895
08-08-2011,0.2486,2.2783,1.5999
09-08-2011,0.254,2.3271,1.6334
10-08-2011,0.2522,2.2973,1.6183
11-08-2011,0.2551,2.3195,1.6306
12-08-2011,0.2529,2.3009,1.6157
15-08-2011,0.2497,2.3058,1.5956
16-08-2011,0.2494,2.2954,1.5918
17-08-2011,0.2478,2.2847,1.583
18-08-2011,0.2514,2.3001,1.6062
19-08-2011,0.2497,2.2992,1.596
22-08-2011,0.2501,2.3024,1.6009
23-08-2011,0.2506,2.3142,1.6036
24-08-2011,0.2511,2.3093,1.6039
25-08-2011,0.2528,2.3229,1.6154
26-08-2011,0.2523,2.3315,1.6114
29-08-2011,0.2503,2.3178,1.5974
30-08-2011,0.2493,2.2957,1.5904
31-08-2011,0.2489,2.2864,1.5872
01-09-2011,0.2514,2.2912,1.604
02-09-2011,0.2561,2.3214,1.6343
05-09-2011,0.2587,2.3303,1.6522
06-09-2011,0.2595,2.3208,1.6583
08-09-2011,0.2595,2.3103,1.6566
09-09-2011,0.2626,2.2917,1.6774
12-09-2011,0.2639,2.304,1.6899
13-09-2011,0.2677,2.3418,1.7127
14-09-2011,0.2703,2.3705,1.7288
15-09-2011,0.2676,2.3712,1.7106
16-09-2011,0.2682,2.3603,1.7122
19-09-2011,0.2781,2.4227,1.7763
20-09-2011,0.2799,2.4475,1.787
21-09-2011,0.2865,2.5086,1.828
22-09-2011,0.2977,2.5565,1.9016
23-09-2011,0.2933,2.5322,1.8735
26-09-2011,0.2882,2.4934,1.8445
27-09-2011,0.2815,2.45,1.8008
28-09-2011,0.2836,2.4716,1.8131
29-09-2011,0.286,2.4945,1.8291
30-09-2011,0.2907,2.4938,1.8544
03-10-2011,0.2958,2.4989,1.8811
04-10-2011,0.2963,2.5073,1.8856
05-10-2011,0.2901,2.4598,1.8456
06-10-2011,0.2851,2.4295,1.8116
07-10-2011,0.2778,2.387,1.7666
10-10-2011,0.2754,2.392,1.7478
11-10-2011,0.277,2.4119,1.7658
13-10-2011,0.2747,2.4079,1.7536
14-10-2011,0.2724,2.4083,1.7376
17-10-2011,0.2746,2.4072,1.7488
18-10-2011,0.2778,2.4261,1.7724
19-10-2011,0.276,2.4299,1.7604
20-10-2011,0.2793,2.4409,1.7826
21-10-2011,0.2789,2.4739,1.7803
24-10-2011,0.2787,2.4671,1.7768
25-10-2011,0.2759,2.4402,1.7548
26-10-2011,0.2771,2.4328,1.7606
27-10-2011,0.2724,2.4496,1.7323
28-10-2011,0.2671,2.4084,1.6986
31-10-2011,0.2657,2.361,1.6885
01-11-2011,0.2755,2.3929,1.7506
03-11-2011,0.2719,2.3753,1.727
04-11-2011,0.2747,2.3923,1.7415
07-11-2011,0.2756,2.4168,1.7503
08-11-2011,0.275,2.416,1.7453
09-11-2011,0.2763,2.3792,1.7516
10-11-2011,0.2775,2.3921,1.761
11-11-2011,0.2767,2.4017,1.7547
14-11-2011,0.2778,2.4041,1.7649
16-11-2011,0.2801,2.4014,1.7772
17-11-2011,0.2799,2.4002,1.7775
18-11-2011,0.2789,2.3993,1.7723
21-11-2011,0.284,2.4294,1.8061
22-11-2011,0.284,2.4431,1.8069
23-11-2011,0.2901,2.465,1.8441
24-11-2011,0.2932,2.4876,1.866
25-11-2011,0.2969,2.5122,1.8937
28-11-2011,0.2913,2.4868,1.8596
29-11-2011,0.2899,2.4664,1.8486
30-11-2011,0.2839,2.4416,1.8109
01-12-2011,0.2816,2.4174,1.7929
02-12-2011,0.2806,2.4049,1.7843
05-12-2011,0.2802,2.4017,1.783
06-12-2011,0.2815,2.3971,1.7913
07-12-2011,0.2825,2.4057,1.798
08-12-2011,0.282,2.3915,1.7941
09-12-2011,0.2849,2.4242,1.813
12-12-2011,0.2864,2.4129,1.8219
13-12-2011,0.2892,2.4296,1.8409
14-12-2011,0.2939,2.4316,1.8728
15-12-2011,0.292,2.4255,1.8609
16-12-2011,0.2909,2.4054,1.8465
19-12-2011,0.2938,2.4251,1.8616
20-12-2011,0.2916,2.4282,1.8508
21-12-2011,0.2927,2.4199,1.8556
22-12-2011,0.2931,2.4241,1.8578
23-12-2011,0.2929,2.4199,1.856
26-12-2011,0.2938,2.4273,1.8566
27-12-2011,0.294,2.4285,1.8585
28-12-2011,0.2948,2.4204,1.8634
29-12-2011,0.2969,2.423,1.8758
30-12-2011,0.298,2.4342,1.8758
02-01-2012,0.2965,2.4165,1.8683
03-01-2012,0.2931,2.4057,1.8457
04-01-2012,0.2903,2.3677,1.8272
05-01-2012,0.2916,2.3511,1.8371
06-01-2012,0.2924,2.3458,1.8449
09-01-2012,0.2921,2.3493,1.8442
10-01-2012,0.2857,2.307,1.8042
11-01-2012,0.2858,2.2881,1.8048
12-01-2012,0.2829,2.2907,1.7874
13-01-2012,0.2831,2.2636,1.7853
16-01-2012,0.2824,2.2607,1.7836
17-01-2012,0.2813,2.2594,1.776
18-01-2012,0.2819,2.2842,1.7791
19-01-2012,0.2794,2.275,1.7648
20-01-2012,0.279,2.2835,1.767
23-01-2012,0.2765,2.2846,1.7528
24-01-2012,0.2795,2.2891,1.7649
25-01-2012,0.2796,2.2835,1.7632
26-01-2012,0.2754,2.2896,1.7389
27-01-2012,0.2765,2.29,1.7436
30-01-2012,0.2766,2.2953,1.7509
31-01-2012,0.2757,2.2854,1.7391
01-02-2012,0.2755,2.2886,1.7376
02-02-2012,0.2749,2.2775,1.7326
03-02-2012,0.2733,2.2569,1.7223
06-02-2012,0.2733,2.2546,1.7249
07-02-2012,0.2738,2.2771,1.7261
08-02-2012,0.2732,2.2807,1.7195
09-02-2012,0.2736,2.293,1.7225
10-02-2012,0.274,2.2745,1.726
13-02-2012,0.2726,2.2709,1.7169
14-02-2012,0.2726,2.2605,1.7173
15-02-2012,0.2724,2.2465,1.7158
16-02-2012,0.275,2.259,1.7326
17-02-2012,0.2721,2.2577,1.7136
22-02-2012,0.2712,2.2633,1.7076
23-02-2012,0.2706,2.2636,1.704
24-02-2012,0.2715,2.3002,1.7098
27-02-2012,0.2712,2.2891,1.7088
28-02-2012,0.2703,2.2853,1.7024
29-02-2012,0.2716,2.2866,1.7092
01-03-2012,0.2722,2.2865,1.7152
02-03-2012,0.2738,2.2775,1.7245
05-03-2012,0.2745,2.291,1.7314
06-03-2012,0.2783,2.3028,1.7556
07-03-2012,0.2804,2.3219,1.7692
08-03-2012,0.2802,2.3482,1.7697
09-03-2012,0.2815,2.3314,1.7767
12-03-2012,0.287,2.3858,1.8157
13-03-2012,0.2861,2.373,1.8102
14-03-2012,0.2866,2.3632,1.8146
15-03-2012,0.2845,2.3534,1.8006
16-03-2012,0.285,2.3733,1.8018
19-03-2012,0.2861,2.3955,1.809
20-03-2012,0.2887,2.4138,1.8259
21-03-2012,0.2889,2.4098,1.8267
22-03-2012,0.2897,2.4086,1.825
23-03-2012,0.2885,2.4131,1.8194
26-03-2012,0.2873,2.4179,1.8143
27-03-2012,0.2876,2.4187,1.8135
28-03-2012,0.289,2.4238,1.8223
29-03-2012,0.2907,2.4318,1.8334
30-03-2012,0.2893,2.43,1.8221
02-04-2012,0.2912,2.4403,1.8314
03-04-2012,0.2904,2.4348,1.8256
04-04-2012,0.2909,2.4045,1.8316
05-04-2012,0.2899,2.391,1.8301
09-04-2012,0.2895,2.3891,1.826
10-04-2012,0.2903,2.394,1.8317
11-04-2012,0.2902,2.3986,1.8303
12-04-2012,0.2897,2.4067,1.827
13-04-2012,0.2914,2.4024,1.8364
16-04-2012,0.2909,2.401,1.8373
17-04-2012,0.2929,2.4219,1.8454
18-04-2012,0.2966,2.4528,1.8694
19-04-2012,0.2993,2.4778,1.8867
20-04-2012,0.2978,2.482,1.8786
23-04-2012,0.299,2.4765,1.8864
24-04-2012,0.2977,2.4799,1.878
25-04-2012,0.2983,2.4842,1.8807
26-04-2012,0.2993,2.4963,1.8871
27-04-2012,0.2988,2.4977,1.8852
30-04-2012,0.3013,2.5025,1.8918
02-05-2012,0.3036,2.5187,1.9149
03-05-2012,0.3057,2.5345,1.9277
04-05-2012,0.3046,2.5146,1.921
07-05-2012,0.3055,2.5151,1.9268
08-05-2012,0.307,2.5211,1.9366
09-05-2012,0.3103,2.5362,1.9577
10-05-2012,0.3101,2.5373,1.9581
11-05-2012,0.3092,2.5246,1.9513
14-05-2012,0.3143,2.552,1.9866
15-05-2012,0.3157,2.547,1.9947
16-05-2012,0.316,2.5427,1.9974
17-05-2012,0.3158,2.5384,1.9973
18-05-2012,0.3176,2.5565,2.0095
21-05-2012,0.322,2.6016,2.0374
22-05-2012,0.3241,2.6098,2.0493
23-05-2012,0.3286,2.6162,2.0816
24-05-2012,0.3213,2.5651,2.0384
25-05-2012,0.3158,2.5074,2.0032
28-05-2012,0.3117,2.4806,1.9778
29-05-2012,0.3142,2.4894,1.9944
30-05-2012,0.3158,2.4915,2.0078
31-05-2012,0.3176,2.5002,2.0223
01-06-2012,0.3195,2.5273,2.035
04-06-2012,0.3207,2.55,2.041
05-06-2012,0.3183,2.5209,2.0266
06-06-2012,0.3172,2.5297,2.0183
08-06-2012,0.3195,2.5403,2.0353
11-06-2012,0.3195,2.5439,2.0348
12-06-2012,0.3228,2.5662,2.0564
13-06-2012,0.3235,2.5949,2.0604
14-06-2012,0.3248,2.6085,2.0691
15-06-2012,0.3212,2.5828,2.0443
18-06-2012,0.3246,2.5953,2.0634
19-06-2012,0.3217,2.5947,2.044
20-06-2012,0.3191,2.5778,2.0293
21-06-2012,0.3199,2.5633,2.0363
22-06-2012,0.323,2.579,2.0555
25-06-2012,0.3256,2.5852,2.0718
26-06-2012,0.326,2.5875,2.0743
27-06-2012,0.3267,2.5868,2.0764
28-06-2012,0.3288,2.599,2.0904
29-06-2012,0.3181,2.5606,2.0213
02-07-2012,0.3134,2.5033,1.9893
03-07-2012,0.3131,2.5099,1.9888
04-07-2012,0.3183,2.531,2.0201
05-07-2012,0.3193,2.5132,2.0292
06-07-2012,0.3199,2.5003,2.0359
09-07-2012,0.3188,2.498,2.0312
10-07-2012,0.3194,2.4917,2.0332
11-07-2012,0.3189,2.487,2.031
12-07-2012,0.3212,2.4977,2.0471
13-07-2012,0.3188,2.4879,2.0338
16-07-2012,0.3195,2.5,2.038
17-07-2012,0.3193,2.4901,2.0349
18-07-2012,0.3181,2.4838,2.0258
19-07-2012,0.3176,2.4807,2.0239
20-07-2012,0.3174,2.463,2.0227
23-07-2012,0.3197,2.4748,2.0412
24-07-2012,0.3197,2.4622,2.0418
25-07-2012,0.3194,2.4757,2.0403
26-07-2012,0.3173,2.4877,2.0255
27-07-2012,0.3162,2.495,2.0173
30-07-2012,0.3184,2.4887,2.0313
31-07-2012,0.3223,2.5242,2.0499
01-08-2012,0.3208,2.5129,2.0432
02-08-2012,0.3216,2.4877,2.0475
03-08-2012,0.3188,2.5168,2.0313
06-08-2012,0.3182,2.5193,2.0279
07-08-2012,0.3186,2.5195,2.0281
08-08-2012,0.3187,2.5068,2.0273
09-08-2012,0.3174,2.4779,2.0182
10-08-2012,0.3172,2.4813,2.0175
13-08-2012,0.3185,2.5004,2.0266
14-08-2012,0.3186,2.4978,2.0258
15-08-2012,0.318,2.4866,2.0234
16-08-2012,0.3175,2.4976,2.0214
17-08-2012,0.3174,2.4854,2.0182
20-08-2012,0.3178,2.4944,2.0209
21-08-2012,0.3174,2.5158,2.0173
22-08-2012,0.3182,2.5206,2.021
23-08-2012,0.3186,2.5467,2.0241
24-08-2012,0.3188,2.5386,2.0255
27-08-2012,0.3192,2.5397,2.0293
28-08-2012,0.3216,2.5674,2.0433
29-08-2012,0.3229,2.5716,2.0509
30-08-2012,0.3231,2.5637,2.0513
31-08-2012,0.3209,2.562,2.0372
03-09-2012,0.3207,2.5614,2.0335
04-09-2012,0.3213,2.5625,2.0392
05-09-2012,0.3211,2.5691,2.0385
06-09-2012,0.3213,2.5739,2.0381
10-09-2012,0.3194,2.5898,2.0241
11-09-2012,0.3188,2.5971,2.0197
12-09-2012,0.3194,2.6049,2.0204
13-09-2012,0.32,2.615,2.0254
14-09-2012,0.3189,2.6465,2.0139
17-09-2012,0.3216,2.666,2.0312
18-09-2012,0.3209,2.6462,2.0274
19-09-2012,0.3207,2.6448,2.0236
20-09-2012,0.3215,2.6239,2.0263
21-09-2012,0.321,2.6296,2.024
24-09-2012,0.3213,2.617,2.0273
25-09-2012,0.3212,2.6215,2.0251
26-09-2012,0.3228,2.6146,2.0341
27-09-2012,0.3223,2.6152,2.0311
28-09-2012,0.3231,2.6109,2.0306
01-10-2012,0.3224,2.6135,2.026
02-10-2012,0.3205,2.6246,2.0266
03-10-2012,0.3205,2.6163,2.0266
04-10-2012,0.3198,2.6291,2.0224
05-10-2012,0.3201,2.6437,2.0246
08-10-2012,0.3231,2.6358,2.0313
09-10-2012,0.3234,2.6186,2.0337
10-10-2012,0.3236,2.6263,2.0378
11-10-2012,0.3245,2.6345,2.0369
15-10-2012,0.3254,2.6395,2.0382
16-10-2012,0.325,2.6525,2.0351
17-10-2012,0.3252,2.6707,2.0336
18-10-2012,0.3249,2.6605,2.0295
19-10-2012,0.3242,2.6398,2.0272
22-10-2012,0.324,2.6488,2.0266
23-10-2012,0.3247,2.6299,2.0286
24-10-2012,0.3244,2.6279,2.0263
25-10-2012,0.3246,2.6256,2.0261
26-10-2012,0.3243,2.6206,2.0263
29-10-2012,0.3253,2.6194,2.0296
30-10-2012,0.3257,2.6343,2.0323
31-10-2012,0.3257,2.6348,2.0313
01-11-2012,0.3256,2.6332,2.0312
05-11-2012,0.3259,2.6007,2.035
06-11-2012,0.3257,2.6057,2.0341
07-11-2012,0.3256,2.5927,2.033
08-11-2012,0.3266,2.5959,2.0357
09-11-2012,0.3286,2.6079,2.0512
12-11-2012,0.3287,2.6045,2.0476
13-11-2012,0.3311,2.6176,2.0614
14-11-2012,0.3314,2.629,2.0629
16-11-2012,0.3323,2.6371,2.0712
19-11-2012,0.3328,2.6529,2.0745
20-11-2012,0.3346,2.6675,2.0835
21-11-2012,0.3359,2.6837,2.0924
22-11-2012,0.3363,2.6924,2.0912
23-11-2012,0.3372,2.7167,2.0985
26-11-2012,0.3339,2.695,2.0787
27-11-2012,0.3335,2.6855,2.0752
28-11-2012,0.3362,2.6968,2.0912
29-11-2012,0.3376,2.7301,2.0991
30-11-2012,0.3387,2.7394,2.1074
03-12-2012,0.3391,2.755,2.1121
04-12-2012,0.3386,2.7586,2.1077
05-12-2012,0.3381,2.752,2.1046
06-12-2012,0.3346,2.7099,2.0836
07-12-2012,0.3345,2.6839,2.0804
10-12-2012,0.3336,2.6924,2.081
11-12-2012,0.3322,2.6962,2.0743
12-12-2012,0.3329,2.7112,2.0801
13-12-2012,0.333,2.7134,2.0751
14-12-2012,0.3337,2.7275,2.084
17-12-2012,0.3352,2.7538,2.0902
18-12-2012,0.3364,2.7633,2.0966
19-12-2012,0.3337,2.7621,2.0791
20-12-2012,0.3311,2.7382,2.0625
21-12-2012,0.3333,2.7336,2.0758
24-12-2012,0.3333,2.7461,2.0774
26-12-2012,0.3299,2.7264,2.0569
27-12-2012,0.3285,2.7175,2.0483
28-12-2012,0.3279,2.7033,2.0435
31-12-2012,0.328,2.6954,2.0435
02-01-2013,0.3276,2.7064,2.0415
03-01-2013,0.3284,2.6812,2.0464
04-01-2013,0.3278,2.6679,2.0425
07-01-2013,0.3261,2.6519,2.0312
08-01-2013,0.326,2.6548,2.0286
09-01-2013,0.328,2.664,2.0417
10-01-2013,0.3271,2.6848,2.0358
11-01-2013,0.3273,2.7137,2.0341
14-01-2013,0.3269,2.7154,2.0334
15-01-2013,0.3278,2.7163,2.0374
16-01-2013,0.3282,2.7091,2.0409
17-01-2013,0.3284,2.7236,2.0411
18-01-2013,0.3289,2.7232,2.0441
21-01-2013,0.3282,2.7181,2.042
22-01-2013,0.3291,2.7255,2.0471
23-01-2013,0.328,2.7195,2.0394
24-01-2013,0.3271,2.7149,2.0344
25-01-2013,0.326,2.7332,2.0285
28-01-2013,0.3252,2.7261,2.0241
29-01-2013,0.3198,2.6847,1.9912
30-01-2013,0.3199,2.6966,1.99
31-01-2013,0.3197,2.6987,1.9883
01-02-2013,0.3187,2.6981,1.9843
04-02-2013,0.3192,2.6999,1.9893
05-02-2013,0.3191,2.6905,1.9881
06-02-2013,0.3191,2.6895,1.9884
07-02-2013,0.3175,2.6579,1.9789
08-02-2013,0.3149,2.6287,1.9636
13-02-2013,0.3157,2.6456,1.967
14-02-2013,0.3156,2.6238,1.9666
15-02-2013,0.3143,2.6158,1.96
18-02-2013,0.3152,2.6271,1.9676
19-02-2013,0.3139,2.6176,1.9597
20-02-2013,0.3138,2.6167,1.957
21-02-2013,0.3161,2.6078,1.972
22-02-2013,0.3159,2.5936,1.9705
25-02-2013,0.3157,2.6002,1.9676
26-02-2013,0.3182,2.5904,1.9818
27-02-2013,0.3181,2.5963,1.9807
28-02-2013,0.3175,2.5832,1.9754
01-03-2013,0.319,2.5771,1.9848
04-03-2013,0.3186,2.5795,1.9827
05-03-2013,0.3166,2.5652,1.9693
06-03-2013,0.3164,2.5575,1.9673
07-03-2013,0.3158,2.5698,1.9642
08-03-2013,0.3142,2.5347,1.9528
11-03-2013,0.3144,2.5449,1.9552
12-03-2013,0.3151,2.5502,1.9585
13-03-2013,0.3158,2.5407,1.9619
14-03-2013,0.3166,2.5539,1.9676
15-03-2013,0.3177,2.5804,1.9749
18-03-2013,0.3198,2.5751,1.9871
19-03-2013,0.3191,2.5555,1.983
20-03-2013,0.3199,2.5729,1.9868
21-03-2013,0.3208,2.5761,1.9931
22-03-2013,0.324,2.6158,2.0126
25-03-2013,0.3243,2.595,2.014
26-03-2013,0.3234,2.5828,2.0087
27-03-2013,0.3249,2.58,2.0185
28-03-2013,0.3241,2.5853,2.0138
01-04-2013,0.3252,2.5953,2.0186
02-04-2013,0.3255,2.5904,2.0179
03-04-2013,0.3266,2.6001,2.0239
04-04-2013,0.3258,2.5966,2.0201
05-04-2013,0.3231,2.6102,2.0035
08-04-2013,0.3208,2.5889,1.9902
09-04-2013,0.3202,2.6006,1.9861
10-04-2013,0.3199,2.587,1.981
11-04-2013,0.3185,2.5902,1.9736
12-04-2013,0.3194,2.5873,1.9761
15-04-2013,0.3199,2.5885,1.979
16-04-2013,0.3219,2.6149,1.9903
17-04-2013,0.323,2.6022,1.9939
18-04-2013,0.3261,2.6353,2.0152
19-04-2013,0.3252,2.6248,2.0089
22-04-2013,0.326,2.6307,2.0154
23-04-2013,0.3265,2.6245,2.017
24-04-2013,0.3277,2.6311,2.0244
25-04-2013,0.3261,2.6165,2.0119
26-04-2013,0.3244,2.6049,2.0001
29-04-2013,0.3249,2.6179,1.9999
30-04-2013,0.3247,2.6364,2.0017
02-05-2013,0.3265,2.6258,2.0095
03-05-2013,0.3264,2.6348,2.0093
06-05-2013,0.3267,2.6321,2.0143
07-05-2013,0.3268,2.6312,2.011
08-05-2013,0.3262,2.6398,2.003
09-05-2013,0.3271,2.6279,2.0051
10-05-2013,0.3294,2.6209,2.0231
13-05-2013,0.3279,2.6157,2.015
14-05-2013,0.3266,2.602,2.0063
15-05-2013,0.3292,2.6022,2.0233
16-05-2013,0.3294,2.6126,2.0254
17-05-2013,0.3315,2.6092,2.0354
20-05-2013,0.3312,2.6158,2.0333
21-05-2013,0.3325,2.6341,2.0402
22-05-2013,0.3325,2.6228,2.0387
23-05-2013,0.3348,2.6571,2.0537
24-05-2013,0.3342,2.6477,2.0495
27-05-2013,0.3354,2.6554,2.0527
28-05-2013,0.3368,2.6535,2.0616
29-05-2013,0.341,2.7043,2.0894
31-05-2013,0.3476,2.7676,2.1319
03-06-2013,0.3483,2.7964,2.1355
04-06-2013,0.3473,2.7824,2.1282
05-06-2013,0.3466,2.7794,2.1235
06-06-2013,0.3463,2.8152,2.125
07-06-2013,0.3485,2.8294,2.1372
10-06-2013,0.3507,2.8461,2.1506
11-06-2013,0.3509,2.8578,2.1521
12-06-2013,0.3493,2.8609,2.142
13-06-2013,0.3496,2.8555,2.1447
14-06-2013,0.3485,2.8478,2.1367
17-06-2013,0.3517,2.8732,2.1538
18-06-2013,0.3542,2.9099,2.1706
19-06-2013,0.3549,2.9143,2.1744
20-06-2013,0.3676,2.9766,2.2523
21-06-2013,0.3693,2.9701,2.2648
24-06-2013,0.3664,2.9477,2.2515
25-06-2013,0.361,2.902,2.2185
26-06-2013,0.3575,2.8581,2.1975
27-06-2013,0.3553,2.8437,2.1846
28-06-2013,0.361,2.8827,2.2156
01-07-2013,0.3636,2.9122,2.2297
02-07-2013,0.3654,2.9174,2.2412
03-07-2013,0.3692,2.9436,2.2634
04-07-2013,0.3689,2.9188,2.2595
05-07-2013,0.3693,2.9056,2.2645
08-07-2013,0.3682,2.9051,2.2583
09-07-2013,0.3692,2.8907,2.2628
10-07-2013,0.37,2.9161,2.2697
11-07-2013,0.3696,2.9585,2.2672
12-07-2013,0.3694,2.958,2.267
15-07-2013,0.3674,2.94,2.2548
16-07-2013,0.3644,2.9379,2.2353
17-07-2013,0.3647,2.9294,2.2372
18-07-2013,0.3631,2.916,2.2297
19-07-2013,0.3644,2.9391,2.2364
22-07-2013,0.3646,2.9534,2.2386
23-07-2013,0.3628,2.9424,2.2267
24-07-2013,0.3642,2.9562,2.2348
25-07-2013,0.3667,2.9773,2.2497
26-07-2013,0.3668,2.9851,2.2488
29-07-2013,0.3687,2.9986,2.2609
30-07-2013,0.3708,3.0163,2.2734
31-07-2013,0.3737,3.0452,2.2903
01-08-2013,0.3738,3.0285,2.2914
02-08-2013,0.3742,3.0432,2.2933
05-08-2013,0.3757,3.0504,2.301
06-08-2013,0.375,3.0516,2.2955
07-08-2013,0.3763,3.0692,2.3028
08-08-2013,0.3738,3.0641,2.2882
09-08-2013,0.3716,3.0344,2.2748
12-08-2013,0.3712,3.025,2.2722
13-08-2013,0.3763,3.0512,2.3035
14-08-2013,0.3778,3.0645,2.3118
15-08-2013,0.3834,3.1088,2.3434
16-08-2013,0.3854,3.1396,2.3565
19-08-2013,0.3917,3.2009,2.398
20-08-2013,0.391,3.2146,2.3943
21-08-2013,0.3947,3.2312,2.4169
22-08-2013,0.3996,3.2682,2.4457
23-08-2013,0.39,3.1964,2.3868
26-08-2013,0.3873,3.1691,2.3705
27-08-2013,0.392,3.2126,2.3998
28-08-2013,0.3842,3.1341,2.3515
29-08-2013,0.3852,3.1191,2.3578
30-08-2013,0.3877,3.1308,2.3725
02-09-2013,0.3864,3.1187,2.3643
03-09-2013,0.3904,3.146,2.3897
04-09-2013,0.3846,3.1103,2.3538
05-09-2013,0.381,3.0588,2.3314
06-09-2013,0.3755,3.0256,2.2979
09-09-2013,0.3736,3.0321,2.2868
10-09-2013,0.3722,3.0207,2.2779
11-09-2013,0.3751,3.052,2.2947
12-09-2013,0.3722,3.0317,2.2769
13-09-2013,0.3724,3.0256,2.2785
16-09-2013,0.3701,3.0234,2.2649
17-09-2013,0.3695,3.021,2.2617
18-09-2013,0.3674,3.0025,2.2489
19-09-2013,0.36,2.981,2.2036
20-09-2013,0.3603,2.9827,2.2053
23-09-2013,0.36,2.9734,2.2033
24-09-2013,0.3599,2.9718,2.2031
25-09-2013,0.3632,3.0082,2.2224
26-09-2013,0.3642,3.0054,2.2285
27-09-2013,0.3689,3.0557,2.2571
30-09-2013,0.3644,3.0181,2.23
01-10-2013,0.3615,2.9948,2.2123
02-10-2013,0.3609,3.0024,2.2088
03-10-2013,0.3606,3.0109,2.2069
04-10-2013,0.3603,2.9954,2.2051
07-10-2013,0.3609,2.997,2.2087
08-10-2013,0.3597,2.9904,2.2016
09-10-2013,0.3603,2.9802,2.2054
10-10-2013,0.3573,2.9576,2.185
11-10-2013,0.3565,2.9589,2.1821
14-10-2013,0.3572,2.9632,2.1817
15-10-2013,0.3575,2.9441,2.1818
16-10-2013,0.3546,2.9182,2.1629
17-10-2013,0.3544,2.9527,2.1611
18-10-2013,0.3546,2.9601,2.1616
21-10-2013,0.3568,2.9729,2.1738
22-10-2013,0.3572,2.9972,2.176
23-10-2013,0.3588,3.0083,2.1826
24-10-2013,0.3618,3.0371,2.2003
25-10-2013,0.3591,3.0137,2.1848
28-10-2013,0.359,3.0123,2.1846
29-10-2013,0.358,3.01,2.1804
30-10-2013,0.3592,3.0131,2.1888
31-10-2013,0.3614,2.9995,2.2026
01-11-2013,0.3684,3.0339,2.2468
04-11-2013,0.3678,3.0298,2.2426
05-11-2013,0.3731,3.0627,2.2747
06-11-2013,0.374,3.0853,2.2785
07-11-2013,0.3748,3.0512,2.2825
08-11-2013,0.3804,3.0941,2.317
11-11-2013,0.3799,3.102,2.3142
12-11-2013,0.3835,3.1424,2.3362
13-11-2013,0.3813,3.1145,2.3234
14-11-2013,0.3823,3.1335,2.3289
18-11-2013,0.3747,3.0902,2.2828
19-11-2013,0.372,3.0594,2.2662
20-11-2013,0.373,3.0755,2.2726
21-11-2013,0.3786,3.1046,2.3067
22-11-2013,0.376,3.101,2.2913
25-11-2013,0.3755,3.0892,2.2871
26-11-2013,0.3782,3.1159,2.304
27-11-2013,0.3785,3.1315,2.3058
28-11-2013,0.381,3.1577,2.3208
29-11-2013,0.3816,3.1626,2.3249
02-12-2013,0.3849,3.1738,2.3449
03-12-2013,0.3867,3.1994,2.3558
04-12-2013,0.3897,3.2184,2.374
05-12-2013,0.3899,3.2396,2.3747
06-12-2013,0.3868,3.2175,2.3525
09-12-2013,0.3825,3.1879,2.3225
10-12-2013,0.3806,3.1851,2.3102
11-12-2013,0.3832,3.2074,2.3262
12-12-2013,0.3844,3.2153,2.3338
13-12-2013,0.3847,3.2039,2.3354
16-12-2013,0.383,3.1999,2.3255
17-12-2013,0.3825,3.1894,2.3221
18-12-2013,0.3833,3.2041,2.3274
19-12-2013,0.3875,3.2156,2.3528
20-12-2013,0.3923,3.2572,2.3817
